"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2023","DOC","National Technical Information Service (NTIS) - (Collect and Disseminate Technical Information - Clearinghouse Program)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Technical Information Service (NTIS)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Broadband Equity, Access, and Deployment Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Broadband Infrastructure Program & Tribal Broadband Connectivity Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Broadband Technology Opportunities Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Connecting Minority Communities Pilot Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Digital Television Transition and Public Safety Fund, excluding TV Converter Box Coupon Program and Public Safety Interoperable Communications","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Domestic and International Policies and Advanced Communications Research; Spectrum Management; Public Safety Communications","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - First Responder Network Authority","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Middle Mile Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Non-FirstNet Activity included in a) Public Safety Trust Fund; and b) Network Construction Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - Public Telecommunications Facilities Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) - State and Local Grant Implementation Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA) -Digital Equity Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","National Telecommunications and Information Administration (NTIA)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","Office of Inspector General (OIG) - Department of Commerce","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","Office of the Secretary (OS) - Departmental Management","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","Office of the Secretary (OS)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","U.S. Patent and Trademark Office (USPTO) - Patents and Trademarks","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOC","U.S. Patent and Trademark Office","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Civilian Pay","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Commercial Pay - U.S. Army Corps of Engineers (USACE)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Commercial Pay","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","DoD Travel Pay","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Health Benefits - Administrative","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Health Benefits – TRICARE East Region Program (East)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Health Benefits – TRICARE Medicare Eligible Program (TMEP)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Health Benefits – TRICARE Overseas Program (TOP)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Health Benefits – TRICARE Pharmacy Program (TPharm)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Health Benefits – TRICARE West Region Program (West)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Pay - Army","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Pay - Department of Air Force","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Pay - Marine Corps","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Pay - Navy","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Military Retirement","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","DOD","Travel Pay - U.S. Army Corps of Engineers (USACE)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Benefits - Payroll","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Benefits - Travel","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Financial Assistance Awards","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Loans","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Other - Department of Energy","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOE","Vendors/Contracts","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Abandoned Mine Reclamation Fund, Office of Surface Mining Reclamation and Enforcement, Interior - Federal Regulatory and Reclamation Programs for Oklahoma - 22XS501520, 23XS501520","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Aging Infrastructure Account, Bureau of Reclamation, Interior - BIL 22XRR5624C, 22XRR5624D, 22XRR5624E","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","All Programs, U.S. Geological Survey, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Assistance to Territories, Insular Affairs, Interior - IRA 226D0412TM, 226D0412AM","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Assistance to Territories, Insular Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Bi-Partisan Budget Act of 2018 Disaster Relief Supplemental, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","California Bay-Delta Restoration, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Centennial Challenge, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Central Hazardous Materials Fund, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Central Utah Project Completion Account - Recovery Act, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Central Valley Project Restoration Fund, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Child Care Entitlement to States, Administration for Children and Families, Health and Human Services for Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Childcare Entitlement to States, Health and Human Services","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Children and Families Services Programs, Administration for Children and Families, Health and Human Services to Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Colorado River Dam Fund, Boulder Canyon Project, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Compact of Free Association, Insular Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Concessioner Improvement Accounts, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Construction and Anadromous Fish, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Construction, Bureau of Indian Affairs and Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Construction, National Park Service, Interior - Disaster Supplement 22XP10395H, 23XP10395H","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Construction, United States Fish and Wildlife Service, Interior - DISASTER SUPPLEMENTAL APPROP 23XF1612CE","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Contract Support Costs, Bureau of Indian Affairs and Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Contribution for Annuity Benefits, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Cooperative Endangered Species Conservation Fund, from Land and Water
Conservation Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Cooperative Endangered Species Conservation Fund, from Land and Water Conservation Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Cooperative Endangered Species Conservation Fund, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Department Offices, Administrative Operations, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Land and Water Conservation Fund, Departmental Offices, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Indian Affairs Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Land Management, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Ocean Energy Management Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Safety and Environmental Enforcement, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Bureau of Trust Funds Administration, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 1414X0102.020","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XD0102D1, 22XD0102A1","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XD0102D3, 22XD0102A3, 23XD0102D3, 23XD0102A3","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XG0102ID","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XL0102D1, 23XL0102D1, 23XL0102A1","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XM0102BL, 23XE0102LP","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 22XP010263, 23XP010263","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior - BIL 23XF0102BL","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Office of Inspector General, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Office of Insular Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Office of Surface Mining Reclamation and Enforcement, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Office of the Solicitor, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, Office of Wildland Fire, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Departmental Operations, Office of the Secretary, U.S. Geological Survey, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Donations, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Education Construction, Bureau of Indian Affairs and Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Emergency Relief, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior - BIL 220D2641EC, 220D2641EA, 22XD2641EC, 22XD2641EA","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior - BIL 220G2641ID","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior - BIL 220L2641EC, 220L2641EA","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior - BIL 220P2641A2","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Aid to Wildlife Restoration, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Aid-Highways (Liquidation of Contract Authorization) DOT, U.S. Fish and Wildlife Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Aid-Highways (Liquidation of Contract Authorization), Bureau of Indian Affairs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Aid-Highways (Liquidation of Contract Authorization), National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal Trust Programs, Bureau of Trust Funds Administration, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","DOI","Federal-Aid Highways (Liquidation of Contract Authorization), Federal Highway Administration, Transportation, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
