"agency","Program Name","key","value","title","Fiscal_Year"
"CNCS","The Foster Grandparent Program (FGP)","cyp3_cop5","0","[cyp3_cop5]What is the dollar amount of overpayments outside of the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment prior to making a payment? (Unit- $M)","2023"
"CNCS","The Foster Grandparent Program (FGP)","cyp27","1.56","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2022"
"CNCS","The Foster Grandparent Program (FGP)","cyp21","0.66","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp24","7.1031325176544","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2023"
"CNCS","National Service Trust","cyp23","0.0","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp27","2.83","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp25","0","[cyp25]Calculated: What is the Technically Improper Payment Rate? (Unit- Percentage)","2022"
"CNCS","The Foster Grandparent Program (FGP)","cyp27","2.143","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2023"
"CNCS","National Service Trust","cyp24","3.1511616969240901","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp5_cup3","0.19","[cyp5_cup3]What is the dollar amount of underpayments that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2021"
"CNCS","AmeriCorps State and National","cyp5_cup3","0.33","[cyp5_cup3]What is the dollar amount of underpayments that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp29","19.33049946865","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp23","0","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2022"
"CNCS","The Foster Grandparent Program (FGP)","cyp6","0","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2022"
"CNCS","The Foster Grandparent Program (FGP)","cyp28","0.90329436769394","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp26","0","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2022"
"CNCS","The Foster Grandparent Program (FGP)","cyp3","2.71","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2024"
"CNCS","National Service Trust","rnp3","The agency is committed to the compliance with PIIA as demonstrated by the agency elevating the reduction of improper payments to be a key performance indicator in its strategic plan. 

The improper payments reported in ASN and FGP are made that the grantee level. The improper payments in ASN and FGP are not made at the agency level and largely do not represent monetary loss to the government. The majority are unknown payments for which the agency’s grantees are unable to provide sufficient support documentation to determine if the payment was proper or improper. Since the agency does not have direct control over the payments, it has implemented updated trainings to ensure the grantees have the requisite knowledge to appropriately support their payments.

The NST rate is under the statutory threshold and will not report a rate in FY2025. However the improper payments identified are almost entirely related to National Service Criminal History Checks and retaining adequate documentation by grantee. Corrective actions to address these same root causes for ASN will also apply to the NST.
","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2024"
"CNCS","AmeriCorps State and National","cyp6","0","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2023"
"CNCS","The Foster Grandparent Program (FGP)","cyp2","0","[cyp2]What is the dollar amount of Overpayments within the agency's control? (Unit - $M)","2023"
"CNCS","The Foster Grandparent Program (FGP)","cyp24","22.034268252756","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2022"
"CNCS","AmeriCorps State and National","cyp7","19.6","[cyp7]What is the dollar amount of Unknown Payments? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp20_1","22.7","[cyp20_1]What is the Current Year +1 Improper Payment and Unknown Payment Reduction target? (unit - enter the number as you would like it displayed, a % symbol will appear next to the response when displayed on paymentaccuracy.gov)","2022"
"CNCS","The Foster Grandparent Program (FGP)","cyp26","0.19","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp27","0.85","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp22","0.70138150903294","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2021"
"CNCS","National Service Trust","cyp22","0.0","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp28","3.122586340063997","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp23","0.097001991774231","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2023"
"CNCS","The Foster Grandparent Program (FGP)","cyp29","9.8748027626167","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2023"
"CNCS","The Retired and Senior Volunteer Program (RSVP)","cyp21","3.052","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp5","0.12","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp28","2.7716702449624","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2023"
"CNCS","The Foster Grandparent Program (FGP)","cyp3","1.56","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"CNCS","National Service Trust","cyp3","0.0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2024"
"CNCS","The Foster Grandparent Program (FGP)","cyp5_cup2","0.0","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2021"
"CNCS","The Foster Grandparent Program (FGP)","cyp3_cop4","0","[cyp3_cop4]What is the dollar amount of overpayments outside of the agency's control that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2023"
"CNCS","The Foster Grandparent Program (FGP)","cyp3_cop4","0.0","[cyp3_cop4]What is the dollar amount of overpayments outside of the agency's control that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2024"
